epoch = 0  |  train_loss = 0.108693  |  val_loss = 0.096558  |  training_for: 1.43
epoch = 950  |  train_loss = 0.089803  |  val_loss = 0.090340  |  training_for: 1016.28
epoch = 951  |  train_loss = 0.089801  |  val_loss = 0.090082  |  training_for: 1017.33
epoch = 952  |  train_loss = 0.089809  |  val_loss = 0.090476  |  training_for: 1018.38
epoch = 953  |  train_loss = 0.089811  |  val_loss = 0.090271  |  training_for: 1019.45
epoch = 954  |  train_loss = 0.089803  |  val_loss = 0.090527  |  training_for: 1020.54
epoch = 955  |  train_loss = 0.089809  |  val_loss = 0.090416  |  training_for: 1021.61
epoch = 956  |  train_loss = 0.089808  |  val_loss = 0.090527  |  training_for: 1022.66
epoch = 957  |  train_loss = 0.089810  |  val_loss = 0.090111  |  training_for: 1023.71
epoch = 958  |  train_loss = 0.089805  |  val_loss = 0.090406  |  training_for: 1024.76
epoch = 959  |  train_loss = 0.089806  |  val_loss = 0.090400  |  training_for: 1025.90
epoch = 960  |  train_loss = 0.089804  |  val_loss = 0.090311  |  training_for: 1026.98
epoch = 961  |  train_loss = 0.089805  |  val_loss = 0.090093  |  training_for: 1028.02
epoch = 962  |  train_loss = 0.089801  |  val_loss = 0.090597  |  training_for: 1029.08
epoch = 963  |  train_loss = 0.089798  |  val_loss = 0.090407  |  training_for: 1030.13
epoch = 964  |  train_loss = 0.089807  |  val_loss = 0.090460  |  training_for: 1031.21
epoch = 965  |  train_loss = 0.089805  |  val_loss = 0.090360  |  training_for: 1032.27
epoch = 966  |  train_loss = 0.089809  |  val_loss = 0.090277  |  training_for: 1033.41
epoch = 967  |  train_loss = 0.089799  |  val_loss = 0.090539  |  training_for: 1034.50
epoch = 968  |  train_loss = 0.089804  |  val_loss = 0.090060  |  training_for: 1035.54
epoch = 969  |  train_loss = 0.089798  |  val_loss = 0.090245  |  training_for: 1036.61
epoch = 970  |  train_loss = 0.089796  |  val_loss = 0.090899  |  training_for: 1037.66
epoch = 971  |  train_loss = 0.089802  |  val_loss = 0.089989  |  training_for: 1038.71
epoch = 972  |  train_loss = 0.089802  |  val_loss = 0.090062  |  training_for: 1039.78
epoch = 973  |  train_loss = 0.089801  |  val_loss = 0.090468  |  training_for: 1040.83
epoch = 974  |  train_loss = 0.089797  |  val_loss = 0.090507  |  training_for: 1041.89
epoch = 975  |  train_loss = 0.089809  |  val_loss = 0.090230  |  training_for: 1042.94
epoch = 976  |  train_loss = 0.089809  |  val_loss = 0.090119  |  training_for: 1043.99
epoch = 977  |  train_loss = 0.089808  |  val_loss = 0.090604  |  training_for: 1045.04
epoch = 978  |  train_loss = 0.089797  |  val_loss = 0.089969  |  training_for: 1046.20
epoch = 979  |  train_loss = 0.089799  |  val_loss = 0.090446  |  training_for: 1047.25
epoch = 980  |  train_loss = 0.089814  |  val_loss = 0.090446  |  training_for: 1048.31
epoch = 981  |  train_loss = 0.089808  |  val_loss = 0.090235  |  training_for: 1049.37
epoch = 982  |  train_loss = 0.089805  |  val_loss = 0.090525  |  training_for: 1050.42
epoch = 983  |  train_loss = 0.089809  |  val_loss = 0.090283  |  training_for: 1051.47
epoch = 984  |  train_loss = 0.089809  |  val_loss = 0.090265  |  training_for: 1052.62
epoch = 985  |  train_loss = 0.089804  |  val_loss = 0.090521  |  training_for: 1053.67
epoch = 986  |  train_loss = 0.089801  |  val_loss = 0.090224  |  training_for: 1054.72
epoch = 987  |  train_loss = 0.089804  |  val_loss = 0.090240  |  training_for: 1055.77
epoch = 988  |  train_loss = 0.089799  |  val_loss = 0.090140  |  training_for: 1056.82
epoch = 989  |  train_loss = 0.089796  |  val_loss = 0.090356  |  training_for: 1057.87
epoch = 990  |  train_loss = 0.089796  |  val_loss = 0.090347  |  training_for: 1058.92
epoch = 991  |  train_loss = 0.089795  |  val_loss = 0.090236  |  training_for: 1060.01
epoch = 992  |  train_loss = 0.089795  |  val_loss = 0.090528  |  training_for: 1061.06
epoch = 993  |  train_loss = 0.089797  |  val_loss = 0.090203  |  training_for: 1062.11
epoch = 994  |  train_loss = 0.089802  |  val_loss = 0.090175  |  training_for: 1063.19
epoch = 995  |  train_loss = 0.089802  |  val_loss = 0.090392  |  training_for: 1064.34
epoch = 996  |  train_loss = 0.089805  |  val_loss = 0.090493  |  training_for: 1065.39
epoch = 997  |  train_loss = 0.089796  |  val_loss = 0.090107  |  training_for: 1066.44
epoch = 998  |  train_loss = 0.089803  |  val_loss = 0.090536  |  training_for: 1067.50
epoch = 999  |  train_loss = 0.089798  |  val_loss = 0.089929  |  training_for: 1068.55
